C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4
C(Br)CCCCCCCCBr
C1(C)=C2[C@@](C)(CC[C@@H](C(C)=C)C2)CCC1=O
[Ir](Cl)(Cl)(Cl)Cl
[N+](CCCC)(CCCC)(CCCC)CCCC.[N+](=[N-])=[N-]
C1=CC=C2C(=C1)C=C(C3=C2C4=C(C(=CC5=CC=CC=C54)C6=C7C=CC8=CC=CC9=C8C7=C(C=C9)C=C6)OP(=O)(O3)O)C1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1
CC1(CCC2(CC=C3C4(CCC5C(C(CCC5(C4CCC3(C2C1)C)C)O)(C)C)C)C)C
CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3=CC=C5C4(CC(C6(C5CC(CC6)(C)C)CO)O)C)C)C)O)OC7C(C(C(C(O7)CO)O)O)O)O
C1(=O)N(C)C=CC(=O)N1
CSC1=CC(=CC=C1)Br
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2
S=[Mo](=S)=S
B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C
CC1=NC=CC(=N1)C(=O)C
C(OC)(=O)C(OC)C
B1(OC(C(O1)(C)C)(C)C)C2=C(C=NN2C(C)C)OC
"O=C(C(=N)N[C@H]1C[C@H](N)[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@@H]1C)O |&1:5,7,9,11,12,14,16,18,20,23,r|"
[C@H]1(NCC#C)C2=C(C=CC=C2)CC1
[O-2].[O-2].[O-2].[Ti+4].[Co+2]
CCCC(=CCC)C(=O)O
C(OC1=CC=CC=C1)(=O)C(OC1=CC=CC=C1)=O
S(O)(=O)(=O)C.CN1C(=NC2C=C(C(=O)N(C3N=CC=CC=3)CCC(=O)OCC)C=CC1=2)CNC1C=CC(C(=N)NC(=O)OCCCCCC)=CC=1
"[C@@]12([H])CC[C@@](O)(CC)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H] |&1:0,4,8,12,14,24,r|"
CCCCCC(=O)C
C1C(CS1(=O)=O)O
C1=CC(=CC=C1CCC=O)[N+](=O)[O-]
C1=CC(=C(C=C1S)F)F
C1=CC=NC(=C1)C2=CC=CC=N2
"N([C@@H]1[C@@H](CCN(C(=O)CC#N)C1)C)(C1N=CN=C2NC=CC=12)C |&1:1,2,r|"
CC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)Br
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C(=O)CCC(=O)O)F)C(=O)O
CCC1CCC(CC1)C2CCC(CC2)C3=CC(=C(C(=C3)F)F)F
C(CNCC(=O)O)C#N
CC(CCC=C(C)C)CC(C)(C)O
CC(CCC(C(C)(C)O)O)C1CCC2(C1(CC(C3(C2CC=C4C3CCC(C4(C)C)O)C)O)C)C
C1(CC1)C(=O)CC(=O)OCC
CC(C(C)O)O
CC(C)C1C(=O)OC(=O)N1C(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24
C1=CC(=C(C(=C1C#N)N)F)Br
C(C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
N1(C(OC(C)(C)C)=O)C2=C(C(Br)=CC=C2)C=N1
C1=CC(=NC=C1CN)C#N
C(N1C=NC2C(NC(N)=NC1=2)=O)OCCO.[NaH]
CC(C)(C)S(=O)(=O)C1=CN=C(N=C1N)N2CCOCC2
N1(C(OC(C)(C)C)=O)CCC(CCO)CC1
CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O
CC1C(C(=O)N1S(=O)(=O)O)N
CC(C=C)O
C=CCCC(C(=O)O)N
[B-](C1=CC(=CC=C1)O)(F)(F)F.[K+]
C(C1C=CC=CC=1O)(=O)NCCCCCCCC(=O)O.[NaH]
C(#N)C1=CC=C(F)C(Cl)=C1
CCCCCCCCCCCCCCCCCCCCC1=CC(=CC(=C1)O)O
C=CC1CCC(CC1)C2=CC(=C(C(=C2)F)C#N)F
FS(F)(F)(F)(F)F
C1CC(C1)(C(=O)O)NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24
CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl
CC12CCC3C(=CC(=O)C4C3(CC(C(C4)O)O)C)C1(CCC2C(C)(C(CCC(C)(C)O)O)O)O
CC(C)(C)C1=C(C=CC(=C1)OC)O
CCCCCCCCCCCCCCCC(=O)N1CC(CC1C(=O)O)O
CC1CNCCN1C2=NC=CC(=N2)C3=NOC4=C3CCCC45CCCC6=C5C(=C(S6)N)C#N
CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC
C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCCC(=O)O
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)OCCCCS
C(=O)C(Br)(Br)Br
C1=CC(=C(C=C1O)O)C2=COC3=C(C2=O)C=CC(=C3)O
CC(C)(C)OC(=O)NC(CO)CSCC1=CC=CC=C1
CC(CSC(=O)C)C(=O)N1CCCC1C(=O)O
COC1=NC=C(C=C1)Cl
[Al-](=O)=O.[Na+]
CN(CCOCCOCCOCCOCCC(=O)O)C(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13
C1(Cl)=NC=CC(N)=N1
CN(C)CCCN(C)C
CC1=CC(=CN=C1F)[N+](=O)[O-]
C#CC(C1CCCCC1)N
CC1=CC=C(C=C1)S(=O)(=O)O.O
CN(C)CCCCCCCCCCCCCCCCC=C
B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)F)C#N
C1=C(C=C(C=C1Cl)Cl)C2=CC(=CC(=C2)Cl)Cl
CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34
C(S(Cl)(=O)=O)CCCCCCCCCCCCCC
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].O.O.O.O.O.O.O.O.O.[Fe+3]
C1=CC=C(C=C1)COC2=CC3=C(C=C2)NC=C3CC(C(=O)O)N
CC(CC(=O)C=C(C)C1CC(=O)C2(C1(C(C(=O)C3=C2C(CC4C3(CCC(C4(C)C)O)C)O)O)C)C)C(=O)O
CCCCN1C(=O)C(=CC=CC=C2N(C3=CC=CC=C3O2)CCCS(=O)(=O)[O-])C(=O)N(C1=S)CCCC.[Na+]
C1=NC2=NC=NC(=C2N1)N
"[C@H]1(CC2=CC=CC=C2)[C@@]2([H])[C@@]3([C@H](OC(C)=O)C=C[C@@](O)(C)C[C@@H](C)CC=C[C@@]3([H])[C@H](O)C(=C)[C@H]2C)C(=O)N1 |t:17,26|"
C1=CC(=CC=C1N2C(=O)C(=C(C2=O)Cl)Cl)F
CC(C)CCCCCCCCCCCCCCC(=O)OC
CCC(=O)SCC=C
C1(N)=CC=C(C(F)(F)F)C=C1Cl
C=CCOC(=O)CC(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13
[O-][W](=O)(=O)[O-].[Cs+].[Cs+]
C1=CC(=CC2=C1C=CN=C2N)CO
CC1=C(C=C(C=C1)F)NC(=O)C
CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C=C(C1OC)C2=O)C)OC)OC(=O)N)C)C)OC)OC
C1=C(C=[N+](C=C1Cl)F)Cl.C(F)(F)(F)S(=O)(=O)[O-]
C(O)(=O)CCCCCCNC1C2=CC=C(Cl)C=C2S(=O)(=O)N(C)C2=CC=CC=C21
C1=CC(=C(C(=C1)N=C=S)F)C(F)(F)F
CCCC(C)C
C12C3SC(Br)=CC=3C(=O)C(=O)C=1C=C(Br)S2
